sourcemmsi,imonumber,callsign,shipname,shiptype,tobow,tostern,tostarboard,toport,eta,draught,destination,mothershipmmsi,t
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443685424
228037900,9682033,FIIA ,ALMAK ,99,21,23,5,5,01-10 15:00 ,3.1,CONCARNEAU (FRANCE) ,,1443685424
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443685424
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443685425
226178000,0,FIMJ ,L AR VOALEDEN ,30,13,10,4,4,03-09 07:00 ,0,FISHING GROUND ,,1443685426
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443685428
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443685429
"215317000,9083811,9HJW7 ,EIRINI K ,70,153,35,21,10,10-10 15:00 ,9.2,""ECDAS,TURKEY "",,1443685435"
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443685442
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443685443
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443685454
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,28-09 14:00 ,5.9,WORKING AREA ,,1443685463
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443685472
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443685512
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443685531
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443685558
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443685576
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,28-09 14:00 ,5.9,BREST ,,1443685588
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443685592
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 14:00 ,5.9,BREST ,,1443685608
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443685623
209273000,9472012,5BMF2 ,ALTAMAR ,70,70,8,8,7,03-10 04:00 ,3.3,ANTWERP ,,1443685641
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443685644
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443685666
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443685696
305994000,9312729,V2GM2 ,VENTURA ,70,94,12,8,6,02-10 23:00 ,6.4,GHENT ,,1443685697
636013353,9390939,A8MJ7 ,SOVEREIGN ,80,197,31,8,24,11-10 03:00 ,14.1,PORT SAID ,,1443685698
304010859,9108439,V2KZ ,PAMIR ,70,73,15,8,3,10-07 08:00 ,5,LA PALMA ,,1443685699
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443685700
636016287,9116321,D5FJ7 ,JUSTICE ,70,145,24,10,17,06-10 12:00 ,6.5,RIGA ,,1443685716
228211700,0,FMDV ,F/V L ESTRAN ,90,12,11,3,3,00-00 24:60 ,0, ,,1443685724
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443685784
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443685788
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443685801
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443685802
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443685815
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443685833
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443685872
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443685892
227008170,0,FGA2273 ,MOLENEZ ,0,30,7,4,4,01-10 07:50 ,3,OUESSANT ,,1443685915
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443685918
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443685936
253418000,9684108,LXFP ,FIDELIO ,80,80,24,2,15,01-10 20:00 ,7.6,ST MALO ,,1443685991
209273000,9472012,5BMF2 ,ALTAMAR ,70,70,8,8,7,03-10 04:00 ,3.3,ANTWERP ,,1443686003
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443686004
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443686005
228021700,0,FIDF ,F\V BARA AR VICHER ,90,15,10,4,4,00-00 24:60 ,0, ,,1443686011
227366000,0,FGRG ,F/V LE NAUTILE ,30,14,10,3,3,08-12 11:00 ,3,LA RETRAITE ,,1443686017
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443686026
636091129,9286786,A8JS5 ,RIO THOMPSON ,71,15,194,15,15,02-10 13:30 ,11.1,ROTTERDAM ,,1443686029
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443686057
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443686105
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443686144
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443686145
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443686148
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443686159
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443686163
228138000,0,FGJI ,F/V LES MENHIRS ,30,9,9,3,3,00-00 24:60 ,0, ,,1443686166
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443686175
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443686193
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443686232
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443686252
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443686278
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443686297
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443686298
228370000,0,FVBW ,F/V OCEANIE ,30,8,8,1,3,00-00 24:60 ,0, ,,1443686299
255801490,9227053,CQQB ,AUTOSUN ,70,120,20,13,12,02-10 06:00 ,6.3,ESPAS ,,1443686300
246227000,9521368,PBUB ,FLINTER ROSE ,70,89,12,7,7,09-10 06:00 ,6.4,PIOMBINO ,,1443686308
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443686312
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443686312
228929000,0,FGUF ,F/V ADELINE STEPHEN ,30,10,8,3,3,00-00 24:60 ,0, ,,1443686313
249446000,9431056,9HSF9 ,M/T MAINLAND ,81,98,24,12,5,02-10 19:00 ,7.1,ZELZATE ,,1443686334
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443686347
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443686364
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443686386
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443686415
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443686448
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443686465
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443686504
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443686504
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443686509
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443686518
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443686523
228138000,0,FGJI ,F/V LES MENHIRS ,30,9,9,3,3,00-00 24:60 ,0, ,,1443686528
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443686535
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443686554
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443686592
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443686612
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443686638
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443686657
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443686672
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443686705
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443686724
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443686746
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443686777
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443686825
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443686863
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443686865
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443686868
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443686876
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443686884
228138000,0,FGJI ,F/V LES MENHIRS ,30,9,9,3,3,00-00 24:60 ,0, ,,1443686890
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443686895
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443686913
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443686952
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443686972
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443686998
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443687015
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443687032
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443687064
228374000,0,FHMD ,F/V LE DOLMEN ,30,10,8,4,2,00-00 24:60 ,0,EN PECHE ,,1443687099
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443687105
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443687135
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443687168
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443687185
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443687223
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443687225
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443687229
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443687235
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443687244
228138000,0,FGJI ,F/V LES MENHIRS ,30,9,9,3,3,00-00 24:60 ,0, ,,1443687250
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443687255
227148000,7932214,F.G.B.P ,LANGEVIN ,33,15,50,7,7,28-06 07:00 ,4,BREST PILOT ,,1443687272
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443687313
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443687332
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443687358
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443687376
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443687392
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443687423
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443687444
228374000,0,FHMD ,F/V LE DOLMEN ,30,10,8,4,2,00-00 24:60 ,0,EN PECHE ,,1443687459
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443687465
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443687487
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443687496
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443687583
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443687584
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443687590
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443687593
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443687605
228138000,0,FGJI ,F/V LES MENHIRS ,30,9,9,3,3,00-00 24:60 ,0, ,,1443687606
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443687616
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443687633
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443687673
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443687692
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443687718
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443687735
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443687752
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443687784
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443687804
228374000,0,FHMD ,F/V LE DOLMEN ,30,10,8,4,2,00-00 24:60 ,0,EN PECHE ,,1443687819
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443687826
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443687847
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443687863
227705102,262144,FGD5860 ,BINDY ,60,12,23,3,6,00-00 24:60 ,0, ,,1443687889
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443687944
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443687945
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443687949
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443687952
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443687965
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443687976
227148000,7932214,F.G.B.P ,LANGEVIN ,33,15,50,7,7,28-06 07:00 ,4,BREST PILOT ,,1443687992
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443687994
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443688033
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443688052
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443688078
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443688094
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443688112
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443688146
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443688164
228374000,0,FHMD ,F/V LE DOLMEN ,30,10,8,4,2,00-00 24:60 ,0,EN PECHE ,,1443688179
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443688185
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443688217
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443688248
227705102,262144,FGD5860 ,BINDY ,60,12,23,3,6,00-00 24:60 ,0, ,,1443688250
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443688266
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443688304
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443688304
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443688309
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443688310
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443688325
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443688336
357289000,9317468,3FHF9 ,SANTA CELIA ,79,194,31,21,11,02-10 10:00 ,8.8,FRBAS ,,1443688352
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443688354
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443688393
273350190,9598830,UCNO ,NEVA-LEADER 3 ,70,122,18,13,4,16-10 00:00 ,3.6,ROSTOV ON DON ,,1443688395
227307000,0,FHCP ,F/V MARIE-LOU ,30,10,9,4,3,00-00 24:60 ,0, ,,1443688401
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443688412
227306100,0,FVXQ ,LA RECOUVRANCE ,36,35,7,3,4,01-10 15:30 ,3.2,CONCARNEAU ,,1443688428
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443688438
230357000,9122007,OJHF ,AUTO BAY ,70,21,118,11,12,10-02 12:00 ,6.3,ESSDR ,,1443688439
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443688456
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443688472
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443688507
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443688524
228374000,0,FHMD ,F/V LE DOLMEN ,30,10,8,4,2,00-00 24:60 ,0,EN PECHE ,,1443688539
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443688546
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443688567
227705102,262144,FGD5860 ,BINDY ,60,12,23,3,6,00-00 24:60 ,0, ,,1443688610
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443688664
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443688665
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443688668
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443688670
228183600,9268708,FNPN ,PONT AVEN ,60,20,165,16,16,01-10 15:15 ,6.7,PLYMOUTH ,,1443688685
228138000,0,FGJI ,F/V LES MENHIRS ,30,9,9,3,3,00-00 24:60 ,0, ,,1443688689
227472000,0,300 ,L ARGONAUTE ,30,15,1,2,2,05-08 14:36 ,0,LE GUILVINEC ,,1443688696
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443688696
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443688697
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443688702
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443688702
227148000,7932214,F.G.B.P ,LANGEVIN ,33,15,50,7,7,28-06 07:00 ,4,BREST PILOT ,,1443688714
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443688714
548915000,9703411,DUHF ,WESTERN BALTIC ,70,149,31,8,24,05-10 12:00 ,10,LAS PALMAS ,,1443688715
357289000,9317468,3FHF9 ,SANTA CELIA ,79,194,31,21,11,02-10 10:00 ,8.8,FRBAS ,,1443688715
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,30-09 17:00 ,2.7,BREST ,,1443688716
357289000,9317468,3FHF9 ,SANTA CELIA ,79,194,31,21,11,02-10 10:00 ,8.8,FRBAS ,,1443688717
228236700,0,FMIE ,LES CALANQUES ,30,20,4,4,4,00-00 24:60 ,0, ,,1443688722
228236000,0,FVXJ ,COPPELIA ,30,11,9,3,3,14-04 10:00 ,3.4,FISHING ,,1443688724
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443688753
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443688772
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443688798
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443688816
228843000,0,FPOA ,F/V L ESPOIR ,30,9,10,6,2,15-05 11:25 ,4.1,FISHIN CHANEL 13/16 ,,1443688831
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443688863
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443688884
228374000,0,FHMD ,F/V LE DOLMEN ,30,10,8,4,2,00-00 24:60 ,0,EN PECHE ,,1443688899
